,day,day_number,month,daytime,title,duration,duration_with_advertising,channel,year,genres,rating,advertising,sharing
3560,Martedì,22,febbraio,mattina,il tango della gelosia,100,117,Iris,1981,Comedy,5.8,17,1.015
3561,Domenica,6,febbraio,mattina,murder at 1600,107,142,Iris,1997,"Action,Crime,Drama",6.1,35,1.015
3562,Martedì,15,febbraio,mattina,il trapianto,86,127,Iris,1970,Comedy,6.0,41,1.015
3563,Venerdì,4,febbraio,mattina,maciste contro i mostri,82,97,Iris,1962,"Action,Adventure,Fantasy",4.2,15,1.015
3564,Domenica,27,febbraio,mattina,il fantasma dell'opera,99,107,Iris,1998,Horror,4.3,8,1.015
3565,Venerdì,18,febbraio,mattina,i tre centurioni,95,119,Iris,1964,"Adventure,Drama",4.9,24,1.015
3566,Venerdì,11,febbraio,mattina,la vendetta di ercole,87,107,Iris,1960,"Action,Adventure,Fantasy",5.3,20,1.015
3567,Venerdì,25,febbraio,mattina,il conquistatore di corinto,77,90,Iris,1961,Drama,4.7,13,1.015
3568,Mercoledì,2,febbraio,mattina,i prepotenti,93,101,Iris,1958,Comedy,6.5,8,1.015
3569,Martedì,15,febbraio,notte,animali metropolitani,90,91,Iris,1987,"Comedy,Sci-Fi",5.3,1,1.43
3570,Mercoledì,9,febbraio,notte,the terminal,128,136,Iris,2004,"Comedy,Romance,Drama",7.4,8,1.43
3571,Martedì,15,febbraio,notte,serenata a maria,90,90,Iris,1957,Drama,5.0,0,1.43
3572,Venerdì,25,febbraio,notte,sweet charity,149,238,Iris,1969,"Comedy,Drama",7.0,89,1.43
3573,Giovedì,10,febbraio,notte,the judge,69,132,Iris,1949,"Crime,Drama",6.0,63,1.43
3574,Sabato,26,febbraio,notte,il fantasma dell'opera,99,158,Iris,1998,Horror,4.3,59,1.43
3575,Giovedì,24,febbraio,notte,la svergognata,78,80,Iris,1974,"Comedy,Romance",5.8,2,1.43
3576,Lunedì,12,settembre,pomeriggio,la casa stregata,95,118,Cine34,1982,Comedy,6.2,23,1.06
3577,Lunedì,19,settembre,pomeriggio,la casa stregata,95,119,Cine34,1982,Comedy,6.2,24,1.06
3578,Martedì,13,settembre,pomeriggio,bagnomaria,90,108,Cine34,1999,Comedy,4.7,18,1.06
3579,Venerdì,30,settembre,pomeriggio,colpo di fulmine,94,112,Cine34,1985,"Comedy,Drama",6.2,18,1.06
3580,Giovedì,1,settembre,pomeriggio,ferie d'agosto,106,121,Cine34,1996,"Comedy,Drama",6.7,15,1.06
3581,Lunedì,26,settembre,pomeriggio,fantozzi,108,130,Cine34,1975,Comedy,7.9,22,1.06
3582,Mercoledì,14,settembre,pomeriggio,a tu per tu,102,131,Cine34,1984,Comedy,5.9,29,1.06
3583,Mercoledì,21,settembre,pomeriggio,i due carabinieri,120,150,Cine34,1984,Comedy,6.0,30,1.06
3584,Mercoledì,7,settembre,pomeriggio,i laureati,88,105,Cine34,1995,"Comedy,Romance,Drama",6.4,17,1.06
3585,Lunedì,5,settembre,pomeriggio,sono un fenomeno paranormale,112,139,Cine34,1985,Comedy,5.5,27,1.06
3586,Martedì,13,settembre,pomeriggio,bellifreschi,91,116,Cine34,1987,Comedy,5.0,25,1.06
3587,Giovedì,22,settembre,pomeriggio,abbronzatissimi,96,202,Cine34,1991,Comedy,4.7,106,1.06
3588,Venerdì,16,settembre,pomeriggio,abbronzatissimi,96,203,Cine34,1991,Comedy,4.7,107,1.06
3589,Giovedì,8,settembre,pomeriggio,dove vai in vacanza?,127,199,Cine34,1978,Comedy,6.5,72,1.06
3590,Lunedì,26,settembre,pomeriggio,"zucchero, miele e peperoncino",110,142,Cine34,1980,Comedy,5.9,32,1.06
3591,Martedì,27,settembre,pomeriggio,gallo cedrone,93,130,Cine34,1998,Comedy,5.5,37,1.06
3592,Lunedì,12,settembre,pomeriggio,"oh, serafina!",100,120,Cine34,1976,"Comedy,Romance",6.4,20,1.06
3593,Lunedì,26,settembre,pomeriggio,l'anatra all'arancia,106,130,Cine34,1975,Comedy,6.3,24,1.06
3594,Mercoledì,28,settembre,pomeriggio,il commissario lo gatto,91,118,Cine34,1986,Comedy,6.2,27,1.06
3595,Mercoledì,21,settembre,pomeriggio,il commissario lo gatto,91,118,Cine34,1986,Comedy,6.2,27,1.06
3596,Lunedì,19,settembre,pomeriggio,vieni avanti cretino,98,122,Cine34,1982,Comedy,7.1,24,1.06
3597,Lunedì,5,settembre,pomeriggio,grand hotel excelsior,115,145,Cine34,1982,Comedy,5.9,30,1.06
3598,Domenica,4,settembre,pomeriggio,un sacco bello,97,122,Cine34,1980,Comedy,7.2,25,1.06
3599,Giovedì,29,settembre,pomeriggio,piccolo grande amore,105,136,Cine34,1993,"Romance,Drama",4.0,31,1.06
3600,Lunedì,12,settembre,pomeriggio,roba da ricchi,110,138,Cine34,1987,Comedy,5.0,28,1.06
3601,Venerdì,2,settembre,pomeriggio,il sorpasso,105,125,Cine34,1962,"Comedy,Drama",8.3,20,1.06
3602,Domenica,18,settembre,pomeriggio,delitto in formula uno,95,134,Cine34,1984,"Comedy,Thriller,Crime",6.0,39,1.06
3603,Domenica,11,settembre,sera,la casa stregata,95,109,Cine34,1982,Comedy,6.2,14,1.1
3604,Domenica,18,settembre,sera,la casa stregata,95,118,Cine34,1982,Comedy,6.2,23,1.1
3605,Lunedì,12,settembre,sera,bagnomaria,90,111,Cine34,1999,Comedy,4.7,21,1.1
3606,Venerdì,23,settembre,sera,cornetti alla crema,109,120,Cine34,1981,Comedy,6.2,11,1.1
3607,Venerdì,16,settembre,sera,cornetti alla crema,109,111,Cine34,1981,Comedy,6.2,2,1.1
3608,Giovedì,29,settembre,sera,colpo di fulmine,94,109,Cine34,1985,"Comedy,Drama",6.2,15,1.1
3609,Sabato,10,settembre,sera,romanzo criminale,152,171,Cine34,2005,"Crime,Drama",7.2,19,1.1
3610,Domenica,25,settembre,sera,fantozzi,108,123,Cine34,1975,Comedy,7.9,15,1.1
3611,Martedì,20,settembre,sera,i due carabinieri,120,142,Cine34,1984,Comedy,6.0,22,1.1
3612,Lunedì,5,settembre,sera,lucignolo,90,106,Cine34,1999,Comedy,5.4,16,1.1
3613,Martedì,6,settembre,sera,i due marescialli,93,109,Cine34,1961,"Comedy,Drama",7.2,16,1.1
3614,Martedì,6,settembre,sera,i laureati,88,109,Cine34,1995,"Comedy,Romance,Drama",6.4,21,1.1
3615,Venerdì,9,settembre,sera,le nuove comiche,102,118,Cine34,1994,Comedy,4.8,16,1.1
3616,Lunedì,12,settembre,sera,bellifreschi,91,105,Cine34,1987,Comedy,5.0,14,1.1
3617,Giovedì,15,settembre,sera,abbronzatissimi,96,191,Cine34,1991,Comedy,4.7,95,1.1
3618,Mercoledì,7,settembre,sera,dove vai in vacanza?,127,180,Cine34,1978,Comedy,6.5,53,1.1
3619,Domenica,25,settembre,sera,"zucchero, miele e peperoncino",110,137,Cine34,1980,Comedy,5.9,27,1.1
3620,Lunedì,26,settembre,sera,gallo cedrone,93,128,Cine34,1998,Comedy,5.5,35,1.1
3621,Domenica,11,settembre,sera,"oh, serafina!",100,113,Cine34,1976,"Comedy,Romance",6.4,13,1.1
3622,Giovedì,1,settembre,sera,i mostri,121,141,Cine34,1963,Comedy,7.5,20,1.1
3623,Domenica,25,settembre,sera,l'anatra all'arancia,106,123,Cine34,1975,Comedy,6.3,17,1.1
3624,Martedì,20,settembre,sera,il commissario lo gatto,91,107,Cine34,1986,Comedy,6.2,16,1.1
3625,Martedì,27,settembre,sera,il commissario lo gatto,91,114,Cine34,1986,Comedy,6.2,23,1.1
3626,Domenica,18,settembre,sera,vieni avanti cretino,98,115,Cine34,1982,Comedy,7.1,17,1.1
3627,Venerdì,23,settembre,sera,spaghetti a mezzanotte,88,110,Cine34,1981,Comedy,6.5,22,1.1
3628,Venerdì,30,settembre,sera,spaghetti a mezzanotte,88,103,Cine34,1981,Comedy,6.5,15,1.1
3629,Domenica,4,settembre,sera,grand hotel excelsior,115,141,Cine34,1982,Comedy,5.9,26,1.1
3630,Sabato,3,settembre,sera,un sacco bello,97,117,Cine34,1980,Comedy,7.2,20,1.1
3631,Sabato,3,settembre,sera,il deserto rosso,117,131,Cine34,1964,Drama,7.6,14,1.1
3632,Mercoledì,28,settembre,sera,piccolo grande amore,105,122,Cine34,1993,"Romance,Drama",4.0,17,1.1
3633,Domenica,11,settembre,sera,roba da ricchi,110,135,Cine34,1987,Comedy,5.0,25,1.1
3634,Giovedì,1,settembre,sera,il sorpasso,105,139,Cine34,1962,"Comedy,Drama",8.3,34,1.1
3635,Sabato,24,settembre,sera,il camorrista,171,204,Cine34,1986,"Crime,Drama",7.2,33,1.1
3636,Martedì,20,settembre,sera,il vigile,104,127,Cine34,1960,Comedy,7.3,23,1.1
3637,Sabato,17,settembre,mattina,cornetti alla crema,109,122,Cine34,1981,Comedy,6.2,13,0.905
3638,Sabato,24,settembre,mattina,cornetti alla crema,109,124,Cine34,1981,Comedy,6.2,15,0.905
3639,Martedì,13,settembre,mattina,tutti gli uomini del deficiente,109,113,Cine34,1999,Comedy,5.8,4,0.905
3640,Giovedì,22,settembre,mattina,sella d'argento,98,114,Cine34,1978,"Action,Western",6.2,16,0.905
3641,Domenica,11,settembre,mattina,romanzo criminale,152,190,Cine34,2005,"Crime,Drama",7.2,38,0.905
3642,Giovedì,22,settembre,mattina,bingo bongo,102,131,Cine34,1982,Comedy,6.1,29,0.905
3643,Martedì,20,settembre,mattina,i fobici,100,125,Cine34,1999,Comedy,5.5,25,0.905
3644,Martedì,13,settembre,mattina,lucignolo,90,119,Cine34,1999,Comedy,5.4,29,0.905
3645,Venerdì,30,settembre,mattina,delitto al ristorante cinese,95,125,Cine34,1981,"Comedy,Thriller",6.2,30,0.905
3646,Mercoledì,7,settembre,mattina,i due marescialli,93,123,Cine34,1961,"Comedy,Drama",7.2,30,0.905
3647,Lunedì,12,settembre,mattina,basta guardarla,100,117,Cine34,1970,Comedy,7.4,17,0.905
3648,Lunedì,19,settembre,mattina,basta guardarla,100,137,Cine34,1970,Comedy,7.4,37,0.905
3649,Mercoledì,14,settembre,mattina,il grande botto,95,105,Cine34,2000,Comedy,6.5,10,0.905
3650,Martedì,6,settembre,mattina,sono un fenomeno paranormale,112,132,Cine34,1985,Comedy,5.5,20,0.905
3651,Giovedì,29,settembre,mattina,le giraffe,84,105,Cine34,2000,Comedy,4.5,21,0.905
3652,Venerdì,30,settembre,mattina,le giraffe,84,84,Cine34,2000,Comedy,4.5,0,0.905
3653,Mercoledì,21,settembre,mattina,il gatto di brooklyn aspirante detective,100,121,Cine34,1973,Comedy,5.6,21,0.905
3654,Venerdì,16,settembre,mattina,troppo belli,97,113,Cine34,2005,Comedy,2.9,16,0.905
3655,Domenica,4,settembre,mattina,ovosodo,100,135,Cine34,1997,"Comedy,Drama",7.2,35,0.905
3656,Martedì,13,settembre,mattina,ovosodo,100,116,Cine34,1997,"Comedy,Drama",7.2,16,0.905
3657,Mercoledì,14,settembre,mattina,ovosodo,100,102,Cine34,1997,"Comedy,Drama",7.2,2,0.905
3658,Martedì,20,settembre,mattina,bellifreschi,91,117,Cine34,1987,Comedy,5.0,26,0.905
3659,Mercoledì,21,settembre,mattina,"oh, serafina!",100,123,Cine34,1976,"Comedy,Romance",6.4,23,0.905
3660,Martedì,27,settembre,mattina,il barbiere di rio,105,133,Cine34,1996,Comedy,6.0,28,0.905
3661,Mercoledì,28,settembre,mattina,il barbiere di rio,105,107,Cine34,1996,Comedy,6.0,2,0.905
3662,Giovedì,29,settembre,mattina,mani di velluto,98,124,Cine34,1979,"Comedy,Romance",6.5,26,0.905
3663,Venerdì,30,settembre,mattina,mani di velluto,98,126,Cine34,1979,"Comedy,Romance",6.5,28,0.905
3664,Venerdì,2,settembre,mattina,ischia operazione amore,86,95,Cine34,1966,Comedy,5.4,9,0.905
3665,Sabato,24,settembre,mattina,spaghetti a mezzanotte,88,120,Cine34,1981,Comedy,6.5,32,0.905
3666,Sabato,3,settembre,mattina,alex l'ariete,122,151,Cine34,2000,"Action,Crime",1.8,29,0.905
3667,Domenica,11,settembre,mattina,italiani a rio,95,106,Cine34,1987,Comedy,4.0,11,0.905
3668,Giovedì,15,settembre,mattina,il ritorno di ringo,95,112,Cine34,1965,"Romance,Western",6.8,17,0.905
3669,Venerdì,9,settembre,mattina,mi faccio la barca,104,119,Cine34,1980,Comedy,5.2,15,0.905
3670,Mercoledì,21,settembre,mattina,"caruso, zero in condotta",91,94,Cine34,2001,Comedy,4.6,3,0.905
3671,Sabato,17,settembre,mattina,il merlo maschio,110,135,Cine34,1971,Comedy,6.4,25,0.905
3672,Domenica,25,settembre,mattina,il camorrista,171,208,Cine34,1986,"Crime,Drama",7.2,37,0.905
3673,Martedì,6,settembre,mattina,vacanze a ischia,105,114,Cine34,1957,"Comedy,Romance",6.0,9,0.905
3674,Martedì,6,settembre,mattina,faccia di picasso,95,119,Cine34,2000,Comedy,5.1,24,0.905
3675,Giovedì,8,settembre,mattina,una pistola per ringo,98,128,Cine34,1965,"Comedy,Western",6.5,30,0.905
3676,Lunedì,19,settembre,mattina,delitto in formula uno,95,129,Cine34,1984,"Comedy,Thriller,Crime",6.0,34,0.905
3677,Martedì,27,settembre,mattina,la cura del gorilla,104,123,Cine34,2006,"Comedy,Thriller,Crime",6.3,19,0.905
3678,Domenica,4,settembre,mattina,il gatto mammone,95,120,Cine34,1975,Comedy,6.3,25,0.905
3679,Giovedì,29,settembre,mattina,mannaja,101,108,Cine34,1977,"Action,Thriller,Drama",6.7,7,0.905
3680,Mercoledì,28,settembre,mattina,il vigile,104,128,Cine34,1960,Comedy,7.3,24,0.905
3681,Martedì,20,settembre,mattina,casotto,106,113,Cine34,1977,Comedy,6.4,7,0.905
3682,Giovedì,8,settembre,mattina,bruciati da cocente passione,97,131,Cine34,1976,Comedy,6.0,34,0.905
3683,Sabato,3,settembre,mattina,teste rasate,94,96,Cine34,1993,"Action,Drama",4.8,2,0.905
3684,Venerdì,9,settembre,mattina,il richiamo del lupo,98,124,Cine34,1975,"Adventure,Western",4.2,26,0.905
3685,Mercoledì,7,settembre,mattina,paolo il freddo,105,125,Cine34,1974,Comedy,6.7,20,0.905
3686,Venerdì,2,settembre,mattina,in nome del popolo italiano,103,110,Cine34,1971,Comedy,7.7,7,0.905
3687,Martedì,13,settembre,notte,tutti gli uomini del deficiente,109,110,Cine34,1999,Comedy,5.8,1,1.41
3688,Mercoledì,21,settembre,notte,bingo bongo,102,108,Cine34,1982,Comedy,6.1,6,1.41
3689,Martedì,13,settembre,notte,a tu per tu,102,108,Cine34,1984,Comedy,5.9,6,1.41
3690,Lunedì,12,settembre,notte,lucignolo,90,96,Cine34,1999,Comedy,5.4,6,1.41
3691,Domenica,18,settembre,notte,basta guardarla,100,108,Cine34,1970,Comedy,7.4,8,1.41
3692,Giovedì,15,settembre,notte,il macellaio,86,93,Cine34,1998,Drama,3.6,7,1.41
3693,Lunedì,19,settembre,notte,bellifreschi,91,94,Cine34,1987,Comedy,5.0,3,1.41
3694,Sabato,10,settembre,notte,le seminariste,93,93,Cine34,1976,Comedy,4.8,0,1.41
3695,Mercoledì,28,settembre,notte,noi non siamo angeli,92,92,Cine34,1975,"Comedy,Western",5.9,0,1.41
3696,Giovedì,22,settembre,notte,bambola,85,103,Cine34,2000,Drama,6.6,18,1.41
3697,Venerdì,16,settembre,notte,lucrezia giovane,80,85,Cine34,1974,Drama,5.0,5,1.41
3698,Lunedì,5,settembre,notte,faccia di picasso,95,99,Cine34,2000,Comedy,5.1,4,1.41
3699,Lunedì,26,settembre,notte,la cura del gorilla,104,106,Cine34,2006,"Comedy,Thriller,Crime",6.3,2,1.41
3700,Mercoledì,28,settembre,notte,la bocca,104,105,Cine34,1991,Comedy,5.8,1,1.41
3701,Mercoledì,28,settembre,notte,la stagione dei sensi,94,116,Cine34,1969,"Comedy,Drama",5.6,22,1.41
3702,Giovedì,1,settembre,notte,gialloparma,122,233,Cine34,1999,Thriller,3.6,111,1.41
3703,Giovedì,8,settembre,notte,bruciati da cocente passione,97,103,Cine34,1976,Comedy,6.0,6,1.41
3704,Sabato,3,settembre,notte,teste rasate,94,186,Cine34,1993,"Action,Drama",4.8,92,1.41
3705,Venerdì,23,settembre,notte,casta e pura,88,94,Cine34,1981,Comedy,5.4,6,1.41
3706,Sabato,24,settembre,notte,casta e pura,88,175,Cine34,1981,Comedy,5.4,87,1.41
3707,Sabato,24,settembre,notte,napoli spara!,85,98,Cine34,1977,"Action,Drama",6.5,13,1.41
3708,Venerdì,30,settembre,notte,sensi,93,122,Cine34,1986,Thriller,5.2,29,1.41
3709,Giovedì,29,settembre,notte,sensi,93,94,Cine34,1986,Thriller,5.2,1,1.41
3710,Giovedì,1,settembre,notte,in nome del popolo italiano,103,107,Cine34,1971,Comedy,7.7,4,1.41
3711,Sabato,22,gennaio,pomeriggio,la casa stregata,95,128,Rete 4,1982,Comedy,6.2,33,3.86
3712,Mercoledì,5,gennaio,pomeriggio,scuola di ladri,96,128,Rete 4,1986,Comedy,5.8,32,3.86
3713,Sabato,8,gennaio,pomeriggio,bingo bongo,102,138,Rete 4,1982,Comedy,6.1,36,3.86
3714,Sabato,1,gennaio,pomeriggio,ho vinto la lotteria di capodanno,92,121,Rete 4,1989,Comedy,5.8,29,3.86
3715,Lunedì,3,gennaio,notte,febbre da cavallo,94,125,Rete 4,1976,Comedy,7.2,31,4.75
3716,Martedì,11,gennaio,notte,king of new york,103,116,Rete 4,1990,"Thriller,Crime",7.0,13,4.75
3717,Giovedì,13,gennaio,notte,ladri di biciclette,89,94,Rete 4,1948,Drama,8.3,5,4.75
3718,Giovedì,13,gennaio,notte,la giornata balorda,102,104,Rete 4,1960,Drama,6.9,2,4.75
3719,Giovedì,20,gennaio,notte,la dolce vita,174,199,Rete 4,1960,"Comedy,Drama",8.0,25,4.75
3720,Mercoledì,12,gennaio,notte,mark il poliziotto spara per primo,95,97,Rete 4,1975,"Crime,Drama",6.3,2,4.75
3721,Giovedì,13,gennaio,notte,miracolo a milano,97,106,Rete 4,1951,"Comedy,Drama,Fantasy",7.7,9,4.75
3722,Sabato,15,gennaio,notte,slalom,108,130,Rete 4,1965,"Comedy,Crime",6.4,22,4.75
3723,Giovedì,27,gennaio,notte,la commare secca,88,104,Rete 4,1962,"Crime,Drama",6.9,16,4.75
3724,Giovedì,27,gennaio,notte,lola colt,85,85,Rete 4,1967,"Action,Drama",5.2,0,4.75
3725,Sabato,8,gennaio,mattina,il tango della gelosia,100,133,Rete 4,1981,Comedy,5.8,33,1.6549999999999998
3726,Sabato,29,gennaio,mattina,i due vigili,90,133,Rete 4,1967,Comedy,5.8,43,1.6549999999999998
3727,Sabato,15,gennaio,mattina,due mafiosi nel far west,100,133,Rete 4,1964,"Comedy,Western",5.6,33,1.6549999999999998
3728,Sabato,29,gennaio,sera,al momento giusto,95,121,Rete 4,2000,Comedy,4.1,26,3.835
3729,Sabato,15,gennaio,sera,il ritorno del monnezza,93,103,Rete 4,2005,Comedy,3.7,10,3.835
3730,Venerdì,7,gennaio,sera,io speriamo che me la cavo,100,139,Rete 4,1992,Comedy,6.9,39,3.835
3731,Martedì,4,gennaio,sera,the bourne ultimatum,115,150,Rete 4,2007,"Action,Thriller",8.0,35,3.835
3732,Venerdì,7,gennaio,sera,la scuola,104,125,Rete 4,1995,"Comedy,Drama",7.0,21,3.835
3733,Lunedì,3,gennaio,sera,il marchese del grillo,135,171,Rete 4,1981,Comedy,7.8,36,3.835
3734,Domenica,22,maggio,sera,la casa stregata,95,115,Cine34,1982,Comedy,6.2,20,0.98
3735,Domenica,29,maggio,sera,la casa stregata,95,105,Cine34,1982,Comedy,6.2,10,0.98
3736,Lunedì,23,maggio,sera,la casa stregata,95,109,Cine34,1982,Comedy,6.2,14,0.98
3737,Venerdì,6,maggio,sera,la soldatessa alle grandi manovre,96,106,Cine34,1978,Comedy,4.9,10,0.98
3738,Venerdì,13,maggio,sera,la soldatessa alle grandi manovre,96,103,Cine34,1978,Comedy,4.9,7,0.98
3739,Sabato,28,maggio,sera,un uomo in ginocchio,106,128,Cine34,1979,"Action,Thriller,Drama",7.2,22,0.98
3740,Sabato,21,maggio,sera,napoli violenta,95,103,Cine34,1976,"Action,Thriller,Crime",7.0,8,0.98
3741,Sabato,28,maggio,sera,piedipiatti,92,110,Cine34,1991,"Comedy,Crime",5.6,18,0.98
3742,Giovedì,12,maggio,sera,i due carabinieri,120,132,Cine34,1984,Comedy,6.0,12,0.98
3743,Domenica,15,maggio,sera,la fame e la sete,94,103,Cine34,1999,Comedy,6.2,9,0.98
3744,Mercoledì,18,maggio,sera,sono un fenomeno paranormale,112,127,Cine34,1985,Comedy,5.5,15,0.98
3745,Martedì,17,maggio,sera,sono un fenomeno paranormale,112,119,Cine34,1985,Comedy,5.5,7,0.98
3746,Giovedì,5,maggio,sera,il comune senso del pudore,123,135,Cine34,1976,Comedy,6.1,12,0.98
3747,Martedì,31,maggio,sera,ricky & barabba,83,96,Cine34,1992,Comedy,5.6,13,0.98
3748,Mercoledì,11,maggio,sera,south kensington,112,122,Cine34,2001,"Comedy,Romance",4.7,10,0.98
3749,Lunedì,9,maggio,sera,i pompieri,89,109,Cine34,1985,Comedy,5.5,20,0.98
3750,Domenica,15,maggio,sera,i pompieri,89,106,Cine34,1985,Comedy,5.5,17,0.98
3751,Domenica,8,maggio,sera,i pompieri,89,102,Cine34,1985,Comedy,5.5,13,0.98
3752,Giovedì,12,maggio,sera,dove vai in vacanza?,127,174,Cine34,1978,Comedy,6.5,47,0.98
3753,Giovedì,5,maggio,sera,dove vai in vacanza?,127,170,Cine34,1978,Comedy,6.5,43,0.98
3754,Venerdì,6,maggio,sera,dove vai in vacanza?,127,177,Cine34,1978,Comedy,6.5,50,0.98
3755,Martedì,3,maggio,sera,noi uomini duri,90,107,Cine34,1987,Comedy,5.9,17,0.98
3756,Giovedì,5,maggio,sera,il burbero,113,116,Cine34,1986,Comedy,6.3,3,0.98
3757,Sabato,7,maggio,sera,il pesce innamorato,90,103,Cine34,1999,Comedy,5.2,13,0.98
3758,Mercoledì,4,maggio,sera,i mostri,121,134,Cine34,1963,Comedy,7.5,13,0.98
3759,Giovedì,19,maggio,sera,fantozzi va in pensione,102,116,Cine34,1988,Comedy,6.1,14,0.98
3760,Mercoledì,18,maggio,sera,fantozzi va in pensione,102,110,Cine34,1988,Comedy,6.1,8,0.98
3761,Mercoledì,25,maggio,sera,fantozzi va in pensione,102,113,Cine34,1988,Comedy,6.1,11,0.98
3762,Sabato,14,maggio,sera,il pentito,120,129,Cine34,1985,"Crime,Drama",6.2,9,0.98
3763,Sabato,7,maggio,sera,il pentito,120,131,Cine34,1985,"Crime,Drama",6.2,11,0.98
3764,Mercoledì,11,maggio,sera,il commissario lo gatto,91,107,Cine34,1986,Comedy,6.2,16,0.98
3765,Venerdì,27,maggio,sera,il ritorno del monnezza,93,104,Cine34,2005,Comedy,3.7,11,0.98
3766,Giovedì,12,maggio,sera,il tenente dei carabinieri,108,114,Cine34,1986,"Comedy,Crime",5.8,6,0.98
3767,Domenica,29,maggio,sera,appuntamento a liverpool,99,108,Cine34,1988,Drama,5.4,9,0.98
3768,Domenica,1,maggio,sera,grand hotel excelsior,115,125,Cine34,1982,Comedy,5.9,10,0.98
3769,Domenica,8,maggio,sera,grand hotel excelsior,115,128,Cine34,1982,Comedy,5.9,13,0.98
3770,Domenica,1,maggio,sera,un sacco bello,97,108,Cine34,1980,Comedy,7.2,11,0.98
3771,Sabato,14,maggio,sera,il principe e il pirata,90,110,Cine34,2001,Comedy,5.5,20,0.98
3772,Mercoledì,4,maggio,sera,il principe e il pirata,90,101,Cine34,2001,Comedy,5.5,11,0.98
3773,Martedì,3,maggio,sera,il principe e il pirata,90,102,Cine34,2001,Comedy,5.5,12,0.98
3774,Mercoledì,18,maggio,sera,quelle strane occasioni,95,125,Cine34,1976,Comedy,6.4,30,0.98
3775,Venerdì,13,maggio,sera,roba da ricchi,110,118,Cine34,1987,Comedy,5.0,8,0.98
3776,Sabato,7,maggio,sera,corleone,108,119,Cine34,1978,"Thriller,Crime",5.8,11,0.98
3777,Domenica,8,maggio,sera,il lupo di mare,98,98,Cine34,1987,"Comedy,Romance",4.0,0,0.98
3778,Lunedì,2,maggio,sera,uomo d'acqua dolce,90,109,Cine34,1997,Comedy,6.4,19,0.98
3779,Sabato,14,maggio,sera,dimenticare palermo,100,113,Cine34,1990,Thriller,5.6,13,0.98
3780,Martedì,3,maggio,sera,i tre ladri,100,113,Cine34,1954,Comedy,5.8,13,0.98
3781,Venerdì,6,maggio,sera,la soldatessa alla visita militare,84,99,Cine34,1977,Comedy,4.9,15,0.98
3782,Giovedì,19,maggio,sera,cattivi pensieri,105,120,Cine34,1976,Comedy,5.6,15,0.98
3783,Sabato,14,maggio,mattina,la soldatessa alle grandi manovre,96,115,Cine34,1978,Comedy,4.9,19,0.76
3784,Domenica,29,maggio,mattina,un uomo in ginocchio,106,127,Cine34,1979,"Action,Thriller,Drama",7.2,21,0.76
3785,Mercoledì,18,maggio,mattina,teste di cocco,95,128,Cine34,2000,Comedy,4.4,33,0.76
3786,Domenica,8,maggio,mattina,bingo bongo,102,112,Cine34,1982,Comedy,6.1,10,0.76
3787,Giovedì,12,maggio,mattina,perdiamoci di vista,115,142,Cine34,1994,Comedy,6.2,27,0.76
3788,Mercoledì,11,maggio,mattina,io so che tu sai che io so,112,132,Cine34,1982,"Comedy,Drama",6.8,20,0.76
3789,Mercoledì,25,maggio,mattina,facciamo fiesta,96,118,Cine34,1997,Comedy,5.3,22,0.76
3790,Martedì,24,maggio,mattina,i fobici,100,124,Cine34,1999,Comedy,5.5,24,0.76
3791,Venerdì,6,maggio,mattina,i due marescialli,93,103,Cine34,1961,"Comedy,Drama",7.2,10,0.76
3792,Lunedì,23,maggio,mattina,la fame e la sete,94,107,Cine34,1999,Comedy,6.2,13,0.76
3793,Lunedì,16,maggio,mattina,a bigger splash,106,149,Cine34,1973,"Documentary,Drama",5.6,43,0.76
3794,Martedì,31,maggio,mattina,a bigger splash,106,134,Cine34,1973,"Documentary,Drama",5.6,28,0.76
3795,Mercoledì,4,maggio,mattina,le giraffe,84,96,Cine34,2000,Comedy,4.5,12,0.76
3796,Giovedì,5,maggio,mattina,le giraffe,84,94,Cine34,2000,Comedy,4.5,10,0.76
3797,Venerdì,6,maggio,mattina,il comune senso del pudore,123,155,Cine34,1976,Comedy,6.1,32,0.76
3798,Giovedì,12,maggio,mattina,south kensington,112,134,Cine34,2001,"Comedy,Romance",4.7,22,0.76
3799,Venerdì,13,maggio,mattina,dove vai in vacanza?,127,194,Cine34,1978,Comedy,6.5,67,0.76
